,VAGA,ID,IDADE,MBA,PHD,CLOUD_CERT,SGBD_CERT,HORAS_ESTUDO,QT_FILHOS,CNH,ANOS_EXP,SCORE
4155,2,4155,37.1631683751853,0,1,0,1,8.77633737149191,0,0,13.8358384643544,155.830530905053
4156,2,4156,33.4061332539764,1,0,0,1,9.75763874428864,1,1,12.8214389816281,153.054066632036
4160,2,4160,32.2441943057124,0,1,0,1,6.29117714512771,1,0,12.5077154655968,136.072511463377
4164,2,4164,35.2569258426201,0,0,1,1,6.65275308845263,2,0,13.3211529805618,153.916524047987
4166,2,4166,35.2907072108391,0,0,0,0,9.23020838735458,2,0,13.330273949981,139.818122628796
4169,2,4169,36.3938916386087,1,0,1,1,6.17307241820888,1,0,13.6281337454788,159.236846277898
4172,2,4172,32.8878587016996,0,0,1,0,9.285198128147,1,1,12.6815048525133,142.550474746121
4173,2,4173,33.8054374533028,0,1,1,1,8.73378189819041,0,1,12.9292511154462,144.13136410402
4174,2,4174,39.5019562026439,1,1,1,1,7.78885829334295,0,1,14.4673111777683,166.028178453849
4175,2,4175,35.0880048249871,0,1,1,1,6.50017764696735,1,0,13.2755443058009,147.353593517245
4176,2,4176,38.3375333967172,1,1,1,1,7.83270840001446,1,1,14.152917020168,168.246214541061
4177,2,4177,35.7399460166925,0,0,0,1,9.10828848275156,2,1,13.4515684275614,142.675539313277
4181,2,4181,34.0886415788159,1,1,0,0,7.47251715193619,1,0,13.0057162293347,153.304949941337
4183,2,4183,35.2649477009687,1,1,1,0,7.62221754105126,3,0,13.323318882316,151.674408228278
4184,2,4184,34.1072209019199,0,0,0,0,6.79862403753018,1,0,13.0107326465728,143.763606419276
4185,2,4185,34.6140968301286,1,0,0,1,7.73272173045102,2,0,13.1475891471891,156.489206377981
4186,2,4186,33.8178359327643,0,1,0,0,7.34292646531191,1,1,12.9325987049008,139.744961210512
4187,2,4187,37.9647512648383,1,0,0,1,7.45706695395612,1,0,14.0522658445607,173.046274861968
4189,2,4189,32.9448464778737,0,0,1,1,5.89468994676752,0,0,12.6968915520803,141.718845067222
4192,2,4192,39.8405570478026,1,0,0,0,7.83951456398385,0,0,14.5587334059611,174.53562347168
4200,2,4200,35.791208622682,1,1,0,1,7.37951560323023,0,1,13.4654093311786,149.87077355192
4201,2,4201,38.7559765758413,1,1,0,0,9.71690980984406,0,1,14.2658966785316,172.614937519825
4203,2,4203,36.2124566003246,1,0,0,1,10.4081280909001,1,0,13.5791462851421,161.339292562357
4204,2,4204,39.395898472202,1,1,1,1,6.62553827912656,0,1,14.4386755905489,170.96138968858
4207,2,4207,40.320574674907,1,0,0,1,9.87287958429253,1,0,14.6883381652793,174.760553181231
4212,2,4212,35.9925113392442,1,0,0,1,8.81345093455549,2,0,13.5197610646504,158.98314305208
4214,2,4214,39.7365079836475,1,0,1,1,6.49988498572676,1,0,14.5306401586392,173.731708322667
4221,2,4221,37.9023740392582,1,1,0,0,8.76740098531824,0,0,14.0354239936541,165.304373663875
4222,2,4222,38.3807734349143,0,1,0,0,10.6336715288184,0,0,14.1645918304813,150.137196373996
4229,2,4229,33.5234301827911,1,0,0,1,8.28348143692474,1,0,12.853109152408,146.832502745861
4230,2,4230,37.3015553570786,1,0,0,1,7.25936619980188,1,0,13.8732029494656,160.241181923567
4233,2,4233,33.5624552594961,0,1,0,0,7.46046259345209,1,0,12.8636459231184,139.629030494699
4239,2,4239,39.1849031144447,0,0,1,1,7.16029353152301,1,0,14.3817068439545,154.762029929323
4242,2,4242,37.1865383850099,0,0,1,0,6.72545178424739,1,0,13.8421483670071,149.236441513539
4244,2,4244,35.1104348893207,1,1,0,0,6.36432182707593,2,0,13.281600423171,159.840193252915
4253,2,4253,36.5630928642299,0,0,1,1,9.41820149438544,2,0,13.6738180763965,143.640396775587
4256,2,4256,42.5417637581686,0,1,0,0,9.23162152663052,5,0,15.2880592177599,155.946467966819
4263,2,4263,38.3182850103569,1,0,0,0,10.3600374581537,0,1,14.1477199558508,170.537546685141
4264,2,4264,31.9389679844797,0,1,0,1,5.65394131752209,1,0,12.4253043588639,132.709693793385
4265,2,4265,35.5030771052185,1,1,1,1,8.58142331093246,4,0,13.3876138214634,154.039959697618
4270,2,4270,36.7168093548363,1,0,0,0,7.40470464565104,5,1,13.7153215288602,158.149786914971
4275,2,4275,36.0372482737989,1,1,1,0,7.78978225372504,2,0,13.5318400369801,160.044418816444
4279,2,4279,38.3371333406427,0,1,0,0,5.9495353244853,0,0,14.1528090050279,157.284516706114
4280,2,4280,34.4200154050526,1,0,1,0,8.01561107435832,1,1,13.0951871624186,146.536387632216
4281,2,4281,38.7703842025634,0,0,1,0,8.79612964145415,2,1,14.2697867377465,151.661378693328
4282,2,4282,36.5230537207384,1,1,1,1,11.2718959626033,2,1,13.6630075076538,155.181823272174
4284,2,4284,41.5430016424472,1,0,0,0,9.08696042086086,0,0,15.0183934465152,175.040253718914
4285,2,4285,37.6222173745046,1,1,1,0,7.71428665833687,4,1,13.9597816941707,156.517390363157
4286,2,4286,37.817325094694,1,1,1,0,8.19237524439083,0,1,14.0124607786218,161.765948032734
4290,2,4290,34.7300664007224,1,1,0,0,8.10536972579489,1,0,13.1789009312494,161.328523225537
4300,2,4300,42.3294779905882,1,1,1,1,6.56403714172312,3,1,15.2307420605132,177.672025425697
4301,2,4301,39.8353509609174,0,0,1,0,7.80037662338745,1,0,14.5573277625021,150.935861813445
4305,2,4305,40.3657818633835,1,1,1,0,8.87285661492377,2,0,14.700544106168,161.945038535665
4306,2,4306,35.2859441835828,0,1,0,1,6.07539203468476,1,1,13.3289879326218,139.885813150138
4309,2,4309,37.8074620372905,0,1,0,0,10.9665200365214,1,1,14.0097977531228,150.867337263539
4316,2,4316,35.7652060418933,0,0,0,0,9.48406950448948,0,0,13.4583886343656,144.859425655117
4317,2,4317,37.2504380159392,0,0,0,0,6.23896769394045,0,0,13.859401267358,162.490356226159
4318,2,4318,35.1360617215855,0,1,0,1,7.35979667521813,0,0,13.2885196678825,138.303517834939
4320,2,4320,32.9501572334504,1,0,0,0,7.62637448287854,0,0,12.698325456086,145.506787995921
4321,2,4321,36.4698493841245,1,1,0,0,8.13824436305541,2,0,13.648642336768,162.426170468474
4322,2,4322,36.8285883416395,1,1,0,1,5.89452751230917,1,0,13.7455018552971,164.718616917313
4323,2,4323,37.6159396792073,0,1,1,0,8.51708829596685,0,1,13.9580867164404,152.185886299455
4324,2,4324,39.458876590823,0,0,0,0,7.61838704441822,1,1,14.4556796825766,150.426465381114
4334,2,4334,39.0324172254226,0,0,1,0,8.42773471304417,2,1,14.3405356539185,151.00435756865
4335,2,4335,35.5852565214749,1,0,1,1,9.57220480034369,2,1,13.4098022638526,154.843021905484
4336,2,4336,52.1225286501451,1,1,1,0,5.53170671634773,1,1,17.8748657385936,206.554914169714
4337,2,4337,34.6000665411898,0,1,1,0,8.17584867506976,2,1,13.1438009691757,139.080249975529
4343,2,4343,36.31584943899,1,1,0,0,6.13813355988297,0,1,13.6070623515817,166.053380619089
4344,2,4344,35.6039451224521,1,1,1,1,7.90729539432986,1,0,13.4148481861165,148.619587965729
4345,2,4345,34.5941800849809,1,0,1,0,6.66179347362011,0,1,13.1422116259992,157.841520984896
4347,2,4347,34.6675640805361,0,1,0,1,7.82684939249141,1,0,13.1620253047992,131.789269100247
4348,2,4348,40.3129482645965,1,0,0,0,8.84400954197707,0,0,14.6862790344955,163.914838960239
4352,2,4352,33.5167745272891,1,1,1,1,6.77626617068465,1,1,12.8513121254225,156.286467237962
4354,2,4354,34.9276089130791,1,0,1,1,7.32869843734079,0,0,13.2322374095858,145.720040994902
4355,2,4355,38.3507289422808,0,1,0,0,7.42968008354698,0,1,14.1564798174702,153.33272955306
4362,2,4362,36.9190417567813,0,0,1,0,4.73834472568833,2,0,13.7699242773854,149.543660846063
4364,2,4364,36.9844414303039,0,0,0,1,8.91369118222279,0,1,13.7875821892365,154.917836763075
4369,2,4369,43.0370527604138,1,1,0,0,9.3406065196787,0,1,15.4217872483661,179.989598047067
4372,2,4372,35.2958119666354,0,1,1,0,6.9545184552398,1,0,13.331652234046,142.210796572842
4373,2,4373,35.3694374372116,1,0,0,1,8.99603333592761,0,1,13.3515311111015,166.509628195291
4385,2,4385,35.9247179322491,1,1,0,1,8.62680065182227,0,1,13.5014568447617,156.234717503309
4387,2,4387,36.8802998878054,0,0,1,0,9.53960340256102,3,1,13.7594639727619,153.866899607185
4389,2,4389,35.0427700298437,1,1,0,1,8.72653006099728,2,1,13.2633309111122,156.672196590659
4391,2,4391,46.3922806373451,0,1,0,0,10.2294266227769,0,1,16.3276987751376,178.138425730794
4392,2,4392,32.2671938845645,0,0,1,1,10.072857732864,1,1,12.5139253518868,139.776144435979
4397,2,4397,37.0907776970176,0,1,0,0,6.74057017981186,0,1,13.8162929812492,148.630094150686
4399,2,4399,33.1369460119192,1,0,1,1,8.02947440564692,0,0,12.7487584262726,153.765909944334
4400,2,4400,39.4297612308845,1,1,1,0,6.78017961665238,2,0,14.4478185353932,174.270791857089
4402,2,4402,33.8319399732075,1,1,1,1,7.97975562676968,2,1,12.9364067958204,155.740892780877
4409,2,4409,36.4637477697857,1,1,0,1,8.58671755445211,1,1,13.6469949008965,166.347145054226
4412,2,4412,36.0109472317416,0,0,0,1,9.10784081855334,4,1,13.5247387556246,138.301755906807
4413,2,4413,35.6098769031907,1,1,0,0,5.8964311319717,2,0,13.4164497669159,155.700732499032
4417,2,4417,39.5755536447458,0,0,1,1,10.437219267058,1,0,14.4871824871358,162.531631844566
4418,2,4418,37.3149768638173,1,1,0,1,8.95622698274298,3,1,13.8768267562851,157.68557098505
4420,2,4420,39.9850703148064,1,0,0,0,7.32537916905793,1,1,14.5977519880522,162.760066708865
4427,2,4427,34.2188393298307,0,1,1,0,9.4020233553018,1,1,13.0408696221087,146.281360243537
4431,2,4431,35.3414767806509,1,1,0,1,7.04611868226306,0,1,13.3439817338302,152.165207051585
4434,2,4434,40.5494856442387,1,0,0,0,8.33837562295199,0,1,14.7501441269989,173.484349782019
4435,2,4435,36.8714241003722,1,1,0,0,8.61802675369614,0,1,13.7570675101549,161.880768168373
4437,2,4437,33.6535712500671,1,1,1,1,7.22524297801914,0,0,12.8882472405725,149.899747192222
4439,2,4439,38.3126692097986,1,1,1,1,8.11144009421515,1,1,14.1462036897,167.706572535621
4440,2,4440,37.8412976215892,0,1,0,0,7.14097245036907,1,1,14.0189333608835,149.746742793852
4442,2,4442,37.8936955978516,0,0,0,1,5.90219805504404,1,0,14.0330808144743,155.067941836159
4444,2,4444,35.8121958250436,0,1,1,1,10.2075393661766,0,0,13.4710758758162,158.248192727214
4447,2,4447,35.6364435194852,0,0,1,1,7.02991518921475,4,0,13.4236227533154,150.690965280393
4455,2,4455,38.293252285242,0,1,1,0,9.32743154273049,1,0,14.1409611200697,151.481626482987
4458,2,4458,34.0840115260712,0,1,1,1,6.97771351234722,2,1,13.0044661150936,143.884556156987
4459,2,4459,35.4144782760785,0,1,0,0,6.26019938079146,2,0,13.3636921375956,145.419127521201
4460,2,4460,39.1990422448332,1,0,0,0,6.97482038439419,0,0,14.3855244091594,164.660469706999
4465,2,4465,32.3176929999848,0,0,0,0,7.32673626976698,2,1,12.5275601130503,143.060710307596
4470,2,4470,36.302021402496,0,0,0,0,10.0392630790093,1,0,13.6033287817283,144.64228213428
4471,2,4471,40.3919714051528,0,0,1,0,10.6161562691328,1,1,14.7076152824457,150.410749880692
4475,2,4475,32.2484274394949,0,1,0,0,8.04398815536143,0,0,12.508858411718,132.001917410032
4481,2,4481,36.5492558875299,0,1,1,0,7.56028046532735,2,0,13.6700820926875,140.408132325113
4488,2,4488,38.4333367907651,1,0,0,0,6.82772608717349,0,0,14.178783936561,170.800139938268
4491,2,4491,35.5407244022427,0,0,1,1,7.87200952046387,0,0,13.3977785916599,144.352597003935
4495,2,4495,36.2068155622926,0,0,0,1,8.78808288765192,0,0,13.5776232048734,153.086085736
4499,2,4499,34.3241917408466,0,1,1,0,7.06845609120098,1,0,13.069314773083,147.72740598355
4500,2,4500,36.0820495534608,0,0,1,0,10.019949954479,0,1,13.5439363824888,146.142167751883
4501,2,4501,33.2385804725934,0,1,1,0,9.78631248233218,0,1,12.7761997306546,139.782078301451
4503,2,4503,34.1189785096992,0,1,1,1,8.93454935976666,0,1,13.0139072006732,141.324061834214
4506,2,4506,38.6228858324788,1,1,0,0,8.84915040529923,0,1,14.2299621778237,166.404756973192
4515,2,4515,36.3248994947575,0,0,1,0,8.79370257650241,3,1,13.6095058666389,151.94678484904
4517,2,4517,36.6374251613473,0,1,0,0,8.88049521569353,0,0,13.6938877966182,151.844558532487
4519,2,4519,34.1406123468441,0,1,0,1,9.52946192166988,0,0,13.0197483367023,138.229485148574
4521,2,4521,36.5396686861963,1,0,0,0,8.14186073548913,2,1,13.6674935483274,158.358713934342
4523,2,4523,40.1080375086732,0,1,1,0,8.40938196095772,0,0,14.6309531303962,161.116210326701
4528,2,4528,35.4640542130735,1,1,1,1,8.9131683970961,0,1,13.3770776405843,154.506712535985
4530,2,4530,32.3442412690676,1,0,0,0,8.65771460544875,1,0,12.5347281457027,154.598855706328
4534,2,4534,34.7494870643722,1,0,0,0,7.7727987156716,0,0,13.1841445104349,166.285396828798
4539,2,4539,34.3058609285749,0,1,1,0,6.5374143006737,3,1,13.0643654537696,132.693263788989
4541,2,4541,33.4783071973205,1,1,0,0,8.579786164851,1,1,12.840925946331,142.697789699735
4543,2,4543,32.1687996129337,0,1,1,1,9.94834652750465,1,0,12.4873588985465,134.821134315241
4544,2,4544,36.4984307064762,0,0,1,1,9.4185788835241,2,0,13.656359293803,146.535558531316
4547,2,4547,40.0721552936117,0,0,0,0,8.19778745209749,0,0,14.6212649323296,159.908165311949
4550,2,4550,39.8992490573185,1,1,1,1,8.44473153099436,0,0,14.5745802485304,168.080650289565
4552,2,4552,33.2389736339687,0,1,1,0,8.40112021014965,1,1,12.776305884226,131.158903518968
4554,2,4554,35.2388016295153,0,1,1,0,7.75205949432456,0,0,13.3162594430235,148.236170209361
4555,2,4555,36.7722095649122,1,1,1,1,11.5526169387521,2,1,13.7302795855807,165.050234814084
4559,2,4559,36.7302538124201,0,1,1,1,9.28600758116003,1,0,13.7189515324078,151.966948004644
4561,2,4561,40.9345360037623,1,0,0,1,8.12830511718001,1,1,14.8541077240702,170.834100949267
4562,2,4562,32.9347930809856,1,1,0,1,8.49464254894155,2,1,12.6941771349205,144.409091487526
4569,2,4569,36.5548493651346,0,1,0,1,8.23056557881291,0,0,13.6715923316408,148.786999165989
4573,2,4573,36.2110894423719,0,0,1,0,10.0375918738791,1,1,13.5787771524948,146.839961627827
4576,2,4576,33.505731569846,1,0,0,1,6.2642046837976,1,1,12.8483305269128,151.233989273748
4581,2,4581,37.9869047851725,1,1,0,0,8.53403373924925,1,0,14.058247295051,155.524676156074
4582,2,4582,43.786309003751,0,1,1,1,7.20802289863774,2,1,15.6240864340672,158.987231424972
4588,2,4588,33.1738686692772,1,0,1,1,10.0936774306831,0,1,12.7587275437593,150.403553465718
4591,2,4591,36.2829675018235,0,0,0,1,9.92940291323992,1,1,13.5981842285468,143.348390071114
4592,2,4592,37.3247124111568,1,0,1,1,6.80635306093559,0,0,13.8794553540667,170.342402101321
4595,2,4595,37.5075600820749,0,0,1,1,8.65195491375107,1,0,13.9288242252146,151.485491659182
4597,2,4597,34.4209992663072,0,0,1,1,7.14381731727648,0,0,13.0954528049574,152.955247897259
4604,2,4604,35.8303058809847,0,1,0,1,6.19064522273357,0,1,13.4759655909203,145.090001516009
4607,2,4607,39.4791495190434,1,1,0,0,7.79020267498433,3,0,14.4611533731961,171.708567432964
4608,2,4608,36.4824383793478,0,0,1,0,6.06411622743871,2,0,13.6520413654783,156.586398709265
4613,2,4613,36.628610429785,0,1,1,1,5.91860252369363,0,1,13.6915078190964,144.04176271012
4616,2,4616,38.0744366330072,0,1,0,1,5.10558880369507,0,0,14.0818808939664,148.247564232772
4618,2,4618,43.334162226203,0,1,0,0,9.33055941973947,1,0,15.5020068041292,162.913068328979
4623,2,4623,39.94225410599,0,1,0,0,9.91503593641465,1,0,14.5861916116717,157.881069216813
4625,2,4625,38.1392977574558,0,0,0,0,9.21032299396396,1,0,14.0993933975675,159.762093346073
4627,2,4627,35.59215339675,1,1,0,0,8.18473828503242,2,0,13.4116644201769,153.694340141339
4642,2,4642,34.9884801897646,0,0,1,1,8.28476309643847,2,1,13.2486726542909,145.911769161666
4643,2,4643,35.9799830040825,0,0,0,0,7.310958831322,1,1,13.5163784141567,142.658979435559
4644,2,4644,37.6657670852108,0,0,1,1,8.68409116632287,0,1,13.9715401160613,145.564197363548
4654,2,4654,36.4422501851607,0,0,1,1,7.32483298994314,1,1,13.6411905530478,148.958912795712
4659,2,4659,42.8035039794238,0,0,1,1,6.23357286444663,0,1,15.3587290774988,179.259808926506
4663,2,4663,36.1667922560472,0,1,1,0,7.59502729439384,1,0,13.5668169121871,139.013857996924
4664,2,4664,36.0628675055237,0,0,0,1,9.96251827187727,2,0,13.5387572295458,140.584911527999
4667,2,4667,36.2987838641099,0,1,1,0,5.7789209217895,0,1,13.6024546463641,141.945681775023
4668,2,4668,35.1805083099865,1,0,1,1,8.11971225184181,0,0,13.3005202467508,160.456885735019
4669,2,4669,35.0865928482732,0,1,0,1,10.3654901968853,0,0,13.2751630720882,148.330946702196
4674,2,4674,34.4068058492885,1,1,0,1,7.48352398561148,1,0,13.0916205823623,146.355798138954
4677,2,4677,34.7813177621644,1,0,0,1,13.036250655857,1,1,13.1927387988388,157.305861854205
4678,2,4678,33.3581578880055,0,1,1,0,9.67781008161934,0,1,12.8084856328159,141.223046154311
4679,2,4679,37.1938583982233,1,0,1,0,8.40750077520453,0,1,13.8441247705747,163.197563137651
4680,2,4680,32.7983903138545,0,0,1,1,6.24608994137168,1,0,12.6573483877951,139.713244960653
4682,2,4682,34.5363090813949,1,1,0,1,7.04960118817842,0,0,13.126586455031,163.773219671154
4686,2,4686,38.6666277254772,0,1,0,0,9.10043559241096,1,1,14.2417724889333,156.873245594904
4687,2,4687,33.8835029740494,1,0,0,1,8.70767391741669,4,0,12.9503288060477,151.150292751511
4696,2,4696,35.7257187866607,0,0,1,1,10.0944734497944,0,0,13.4477270754528,138.042624699102
4697,2,4697,32.7120294611298,1,0,1,0,9.85805236855374,0,1,12.6340309575594,145.25974863544
4698,2,4698,33.2110881181956,0,0,0,0,6.61006717122955,3,0,12.7687767949672,135.896189613653
4703,2,4703,36.1262641011285,0,1,1,1,7.85703387343378,1,1,13.5558743103591,147.14634489325
4708,2,4708,35.9287244726957,1,1,1,1,8.03334422851786,2,1,13.5025386106823,153.463704824816
4711,2,4711,34.2289623899703,1,1,0,1,8.38834322103553,2,1,13.0436028483464,150.472602495223
4719,2,4719,37.7523181736687,1,0,1,1,7.68446351133246,3,1,13.994908909945,161.136014059252
4722,2,4722,35.5494806772167,1,1,1,1,8.30327115848876,1,0,13.4001427859029,156.389477272896
4732,2,4732,37.8634608291718,0,1,1,0,9.98743709309772,1,1,14.0249174269308,151.929460388996
4738,2,4738,32.6316927158764,1,0,1,1,8.42195799366396,1,1,12.6123400363411,151.113424468189
4740,2,4740,38.757811373051,1,1,1,0,8.66682360395002,0,1,14.2663920737782,166.090336752855
4743,2,4743,33.2022034432609,0,0,0,0,8.47685993611652,1,0,12.7663779327349,143.572197624073
4748,2,4748,37.2519701843658,0,1,1,1,10.9707366502511,3,1,13.8598149528332,148.477865647712
4749,2,4749,34.7188935281945,0,0,0,0,9.04775292861926,2,0,13.1758842556669,145.665598430827
4750,2,4750,34.2158453163554,0,0,1,1,8.50575963470816,0,1,13.0400612384704,139.148853773971
4751,2,4751,37.5597923740298,1,1,1,1,6.24601897772999,1,1,13.9429269440425,156.346505798704
4754,2,4754,36.4555516004496,1,1,0,0,5.6763042627581,2,1,13.6447819351758,153.455873924966
4757,2,4757,38.4103262556138,1,0,1,1,8.45259525188467,2,1,14.1725710920701,163.663686014672
4759,2,4759,34.8883690819948,1,1,1,0,6.84407892993068,0,0,13.221642655193,153.932826092275
4760,2,4760,36.5641349577657,1,0,0,1,7.19584612062186,1,1,13.6740994416511,156.668041945798
4761,2,4761,34.516957182846,0,0,0,1,7.72610464497245,0,1,13.1213614424228,141.835326400835
4763,2,4763,36.9832217124956,0,0,1,1,7.78647169460828,1,0,13.7872528654282,152.675238752387
4764,2,4764,32.2558303430271,1,1,1,1,8.89431292510374,0,1,12.5108571956717,153.830073164494
4766,2,4766,40.9275646985496,1,1,1,0,9.71172038182338,1,0,14.8522254716628,174.755706660538
4771,2,4771,38.3474148766112,0,0,0,1,8.91266279409997,1,0,14.1555850197394,153.249547236164
4772,2,4772,34.9248503990463,1,0,0,1,7.36028247178088,0,1,13.2314926107969,146.07413231565
4775,2,4775,34.2809651688375,1,1,1,1,7.49606532188322,1,1,13.0576435986405,152.678704115075
4777,2,4777,33.3849022620303,1,0,1,1,8.15608193716744,3,1,12.8157066138026,148.811603842589
4779,2,4779,35.0793582546393,1,0,1,1,8.97918383256276,1,0,13.273209731807,154.673849832181
4780,2,4780,34.1947914941347,1,1,0,1,8.6974462996217,0,0,13.0343767064708,151.369934704649
4781,2,4781,36.1720208950906,1,1,0,1,9.61141693216311,0,1,13.5682286447289,154.634224727367
4782,2,4782,34.0521067243947,1,1,0,1,9.09463049713346,3,1,12.995851818641,153.1472758353
4785,2,4785,32.6982970763242,1,0,0,0,7.01801932080034,0,1,12.6303232136619,150.05305389646
4792,2,4792,39.3573433559762,0,0,0,0,6.30088026363902,0,1,14.428265709168,145.387642336681
4794,2,4794,37.5586550398108,0,1,0,0,8.038219374142,1,0,13.9426198638033,162.336791567995
4802,2,4802,36.1094337220236,1,0,0,0,9.61597586474003,0,0,13.5513301080008,165.473352777716
4805,2,4805,37.2228276379287,0,1,0,1,8.63549837482536,0,0,13.8519464652952,143.057731421306
4806,2,4806,37.8698224635604,0,1,1,1,9.62814056799184,0,1,14.0266350682157,150.269735875434
4807,2,4807,35.9574961584153,1,0,1,0,7.68899153668747,2,0,13.5103069658265,154.650301888078
4808,2,4808,36.8324159425162,0,1,1,1,7.42120182757712,0,0,13.7465353075338,147.964612255138
4809,2,4809,30.7003910961706,1,0,1,1,7.95040468651746,1,1,12.0908885990205,153.860158377944
4814,2,4814,44.591518472673,1,0,1,0,8.67783016860279,0,0,15.8414929906761,187.160145946241
4815,2,4815,32.4744070165003,1,1,1,1,9.88750308905261,1,1,12.5698728975095,157.16045794455
4816,2,4816,33.2842601788549,0,0,1,1,8.54875000588596,1,1,12.7885332513452,143.136423376502
4829,2,4829,37.7591218105486,1,1,1,1,8.94818744395358,3,1,13.9967458919025,163.423094842065
4830,2,4830,33.1643621520161,0,0,1,1,6.27039744859609,1,1,12.7561607840988,134.783769436277
4831,2,4831,32.3505583939898,1,0,0,1,7.11484891792812,2,0,12.5364337694317,148.423264362797
4834,2,4834,38.6741845922575,0,1,1,1,5.35162917083704,0,0,14.2438128429639,162.107956250107
4836,2,4836,41.5476176985987,0,0,1,0,9.46321356689418,0,0,15.0196397816761,165.110704393659
4839,2,4839,33.6052886843891,1,0,0,1,7.33514248842867,0,0,12.8752109478395,149.694709115255
4840,2,4840,43.7349608359712,0,0,1,0,6.08325266858645,1,0,15.6102224287666,170.622561818448
4842,2,4842,33.6522756899484,0,1,1,0,9.07937529139002,1,1,12.8878974393405,137.44043171757
4844,2,4844,36.8430711165696,0,0,1,1,7.77279259978775,1,1,13.7494122045282,152.28210161202
4848,2,4848,36.1704029761413,1,0,0,0,10.1131422371622,2,1,13.5677918066126,146.640087626169
4852,2,4852,37.0362898237277,1,1,1,1,4.9726540366481,0,1,13.8015812554609,166.123643774781
4854,2,4854,32.7737474959711,0,1,1,0,6.96926131675364,3,1,12.6506948269666,138.696801551069
4856,2,4856,37.1821343307466,1,1,1,1,9.29484639515801,0,0,13.840959272356,173.317208768784
4859,2,4859,36.2947534963659,0,1,0,1,6.65717783850201,2,1,13.6013664470732,138.994919878228
4867,2,4867,34.3571482562168,0,1,1,0,8.13680513020519,1,1,13.0782130322329,132.747832932345
4870,2,4870,32.0772031999729,0,0,0,0,9.41360115342199,1,1,12.4626278670471,144.411387789004
4873,2,4873,40.4026534720165,1,0,1,1,7.93298152262078,1,0,14.7104994404989,165.697352250063
4877,2,4877,36.0149888432552,0,0,0,0,7.65826911641102,1,1,13.5258299907333,142.815253639396
4880,2,4880,36.7427381793751,1,0,1,1,10.1709575754176,0,0,13.7223223114857,164.59819272327
4882,2,4882,34.2841614921926,0,0,1,1,10.3641679369187,1,1,13.0585066059464,143.328037412385
4883,2,4883,36.0192079268558,0,1,1,0,7.73428754163116,0,1,13.5269691433055,141.119231798633
4884,2,4884,35.9763461587893,1,0,0,1,10.2827574068173,0,0,13.5153964659275,166.430234191011
4886,2,4886,36.5060792138371,1,1,0,1,8.84193103496427,2,0,13.6584243907904,153.044879375135
4890,2,4890,33.1250833670094,1,1,1,1,9.87238907477795,2,1,12.745555512147,153.525280304227
4894,2,4894,38.2568589702439,0,0,0,0,10.1789863859353,1,0,14.1311349250203,154.194193616628
4910,2,4910,40.3635127051226,0,1,1,0,7.00276442088576,1,0,14.6999314334375,158.341315618846
4913,2,4913,36.0114250684973,1,1,0,1,6.6607423774649,1,1,13.5248677715487,164.927748631507
4914,2,4914,34.5940733864967,1,0,1,0,8.43837672737038,1,1,13.1421828174085,157.191417018256
4919,2,4919,38.1600244292084,0,0,1,1,8.10040080712882,0,1,14.1049895989407,150.77763479328
4922,2,4922,44.4276662662522,1,1,1,0,8.13977764917685,2,0,15.7972528949425,186.743250459851
4924,2,4924,33.9401866944633,0,0,1,0,9.22350050608108,0,0,12.9656334105595,137.266959027808
4929,2,4929,39.0376229072425,1,0,1,0,8.87010859272798,0,0,14.3419411880099,159.254939928273
4934,2,4934,38.2255857516104,0,1,0,1,10.2566347754259,0,1,14.1226911559892,159.034466569213
4936,2,4936,33.7370988038981,0,1,0,0,7.92490724368541,1,0,12.9107996801069,138.544052345825
4938,2,4938,36.3053020514403,1,0,0,1,11.2687153765628,3,1,13.6042145569433,158.567504172589
4939,2,4939,39.0086700265832,0,0,1,0,7.08061258877916,0,0,14.3341239102319,156.300166730597
4940,2,4940,32.0728078916678,0,0,0,1,6.32487360193641,1,1,12.4614411338047,148.623160502566
4942,2,4942,38.1048667330523,0,1,0,0,7.979473442144,1,1,14.0900970209785,153.811901210228
4946,2,4946,39.5461152979269,0,1,0,1,8.10534610002488,2,0,14.4792341334947,155.030157331911
4947,2,4947,37.0473626842128,0,0,0,1,8.40935978428899,1,0,13.8045709277919,153.106610380018
4948,2,4948,36.3314062416377,1,1,1,1,7.21743896123111,0,0,13.6112626882966,152.482329148681
4949,2,4949,33.0572636755805,0,1,1,0,10.0028055152435,0,0,12.7272441954611,140.902645456382
4953,2,4953,35.4806765131492,1,0,0,0,8.70589846151145,1,1,13.3815656616047,156.52553596941
4955,2,4955,34.0416755530711,0,1,0,0,10.3583005414227,2,1,12.9930354023836,142.216731816555
4960,2,4960,39.936171255124,1,1,0,0,10.3366150464856,0,0,14.5845492419379,170.987338043244
4965,2,4965,38.7055555924962,0,0,1,1,10.2031839058846,0,0,14.2522830130284,156.412504204077
4967,2,4967,41.9740441028272,1,1,0,1,7.41726144213739,2,0,15.1347749108178,180.600248158961
4972,2,4972,35.2823484375755,0,0,1,1,6.66922813793715,1,0,13.3280170811998,146.192515850874
4976,2,4976,32.5159639732248,0,1,0,1,7.3003821262956,0,1,12.5810932758251,142.481001405389
4977,2,4977,34.0808358084597,1,0,0,1,6.92756946226306,0,0,13.0036086713385,160.48565144822
4980,2,4980,36.5762154458832,0,1,1,1,8.40898751979569,1,1,13.6773611734429,148.397455568235
